order_id,order_date,region,product_name,units_sold,unit_price,cost,revenue
3727,2025-02-09,Southwest,Widget A,28,235.08,142.35,6582.240000000001
3728,2025-07-12,Southwest,Widget B,26,338.59,48.84,8803.34
3729,2025-05-05,Southwest,Gadget X,2,19.03,100.68,38.06
3730,2025-08-22,West,Gadget X,38,453.49,134.17,17232.62
3731,2025-09-21,Midwest,Widget B,2,311.71,179.98,623.42
3732,2025-11-10,Northeast,Widget B,13,216.46,26.53,2813.98
3733,2025-05-27,Southeast,Widget B,20,222.81,178.98,4456.2
3734,2025-12-07,Midwest,Gadget X,35,381.42,184.87,13349.7
3735,2025-04-28,West,Gadget Y,20,418.4,185.1,8368.0
3736,2025-03-16,Midwest,Widget A,41,405.87,5.94,16640.670000000002
3737,2025-05-19,Midwest,Gadget X,46,260.19,48.09,11968.74
3738,2025-07-12,Northeast,Gadget Y,38,191.86,139.79,7290.68
3739,2025-09-01,West,Gadget Y,2,473.31,67.74,946.62
3740,2025-10-31,Midwest,Gadget X,38,320.76,16.91,12188.88
3741,2025-03-24,Northeast,Gadget X,11,276.39,153.77,3040.29
3742,2025-04-21,Southeast,Gadget Y,44,303.18,10.58,13339.92
3743,2025-12-09,Southwest,Widget B,48,318.63,91.97,15294.24
3744,2025-06-10,Northeast,Gadget X,5,359.41,189.78,1797.0500000000002
3745,2025-03-30,Midwest,Widget B,5,281.06,90.85,1405.3
3746,2025-12-26,Midwest,Gadget X,35,438.92,182.82,15362.2
3747,2025-06-13,Northeast,Widget A,8,431.26,84.76,3450.08
3748,2025-12-26,Northeast,Widget B,48,226.71,72.6,10882.08
3749,2025-12-02,Southwest,Widget A,27,92.58,25.94,2499.66
3750,2025-11-27,Midwest,Widget B,29,292.56,74.83,8484.24
3751,2025-08-01,Southeast,Gadget X,43,314.16,70.71,13508.880000000001
3752,2025-10-19,Northeast,Gadget X,11,266.46,170.08,2931.06
3753,2025-12-17,Midwest,Tool Z,28,446.38,184.38,12498.64
3754,2025-04-09,West,Widget A,49,55.58,9.28,2723.42
3755,2025-01-14,West,Tool Z,2,150.84,24.16,301.68
3756,2025-04-28,Northeast,Widget B,9,434.24,130.43,3908.16
3757,2025-08-21,West,Gadget Y,8,470.31,99.52,3762.48
3758,2025-07-19,Southwest,Gadget Y,17,218.7,62.89,3717.8999999999996
3759,2025-01-30,Southeast,Tool Z,7,104.4,55.68,730.8000000000001
3760,2025-07-24,Northeast,Widget A,9,215.96,48.81,1943.64
3761,2025-03-05,Southwest,Tool Z,42,233.52,107.46,9807.84
3762,2025-07-04,Midwest,Widget A,23,264.59,8.41,6085.57
3763,2025-07-30,West,Tool Z,18,144.43,149.08,2599.7400000000002
3764,2025-08-21,Southeast,Gadget Y,21,163.19,63.58,3426.99
3765,2025-05-31,Southeast,Gadget X,48,331.24,88.23,15899.52
3766,2025-05-30,Southeast,Widget B,25,314.68,107.78,7867.0
3767,2025-09-05,Southeast,Widget A,23,334.43,46.22,7691.89
3768,2025-10-01,Midwest,Tool Z,46,194.87,177.32,8964.02
3769,2025-10-22,Northeast,Gadget Y,2,174.86,138.01,349.72
3770,2025-05-02,Southwest,Tool Z,24,182.25,174.71,4374.0
3771,2025-06-04,Midwest,Gadget Y,37,476.08,97.71,17614.96
3772,2025-05-01,Southwest,Tool Z,26,203.67,89.33,5295.42
3773,2025-07-12,Midwest,Tool Z,43,307.0,51.24,13201.0
3774,2025-02-16,Southeast,Gadget X,44,266.19,111.24,11712.36
3775,2025-06-06,Midwest,Gadget Y,17,439.35,120.67,7468.950000000001
3776,2025-03-10,Northeast,Widget B,41,190.87,86.89,7825.67
3777,2025-07-14,Southwest,Gadget Y,12,222.73,33.35,2672.7599999999998
3778,2025-11-07,West,Gadget Y,12,422.97,58.26,5075.64
3779,2025-12-26,Northeast,Gadget X,48,88.87,7.78,4265.76
3780,2025-06-12,Midwest,Gadget Y,1,301.2,67.23,301.2
3781,2025-01-21,Midwest,Widget B,18,205.96,118.25,3707.28
3782,2025-03-25,Southeast,Gadget Y,31,493.04,191.36,15284.24
3783,2025-02-08,Northeast,Gadget X,21,363.48,39.69,7633.08
3784,2025-10-05,West,Widget B,42,15.17,15.82,637.14
3785,2025-12-26,Southeast,Tool Z,13,421.34,62.78,5477.42
3786,2025-07-22,Midwest,Widget A,28,354.56,35.58,9927.68
3787,2025-03-06,Southeast,Gadget Y,7,284.87,140.63,1994.0900000000001
3788,2025-01-08,West,Widget B,11,125.7,6.12,1382.7
3789,2025-12-23,Northeast,Widget B,9,83.17,196.27,748.53
3790,2025-04-26,Southeast,Widget A,37,317.92,171.86,11763.04
3791,2025-02-10,Midwest,Widget A,10,225.57,100.68,2255.7
3792,2025-03-06,Midwest,Widget A,33,432.19,184.58,14262.27
3793,2025-04-04,West,Tool Z,17,138.56,127.47,2355.52
3794,2025-08-28,Northeast,Tool Z,28,322.38,198.78,9026.64
3795,2025-11-22,Midwest,Gadget X,43,131.93,59.27,5672.990000000001
3796,2025-04-11,West,Widget A,43,321.8,199.4,13837.4
3797,2025-09-08,Southeast,Tool Z,1,33.69,40.15,33.69
3798,2025-01-24,Northeast,Gadget Y,39,201.94,73.92,7875.66
3799,2025-01-04,Southwest,Gadget X,47,94.62,187.39,4447.14
3800,2025-01-21,West,Tool Z,33,306.91,77.26,10128.03
3801,2025-12-03,West,Gadget X,10,165.2,45.92,1652.0
3802,2025-08-01,West,Widget B,33,388.05,16.6,12805.65
3803,2025-10-21,West,Gadget Y,32,66.15,34.05,2116.8
3804,2025-01-08,West,Gadget X,33,282.54,74.27,9323.820000000002
3805,2025-01-09,Midwest,Gadget Y,22,300.9,87.14,6619.799999999999
3806,2025-11-06,Northeast,Gadget Y,26,20.83,110.78,541.5799999999999
3807,2025-02-07,Midwest,Tool Z,32,27.63,163.65,884.16
3808,2025-02-26,Southeast,Widget B,23,161.04,7.62,3703.9199999999996
3809,2025-07-09,West,Widget A,38,308.45,169.02,11721.1
3810,2025-08-10,Midwest,Gadget X,35,481.69,117.56,16859.15
3811,2025-03-25,Southwest,Gadget Y,15,54.48,152.51,817.1999999999999
3812,2025-06-12,Midwest,Tool Z,30,354.55,152.61,10636.5
3813,2025-09-04,Midwest,Widget B,38,349.43,181.12,13278.34
3814,2025-06-11,Southwest,Gadget Y,25,338.04,23.21,8451.0
3815,2025-05-20,Midwest,Tool Z,36,262.91,116.45,9464.76
3816,2025-01-27,Southeast,Tool Z,7,483.74,182.26,3386.1800000000003
3817,2025-06-14,Southeast,Tool Z,19,255.87,145.25,4861.53
3818,2025-10-21,Southwest,Tool Z,35,420.77,23.83,14726.949999999999
3819,2025-08-17,West,Gadget Y,44,138.64,124.72,6100.16
3820,2025-11-22,Northeast,Widget B,32,405.09,160.98,12962.88
3821,2025-02-16,Midwest,Gadget X,33,498.31,58.6,16444.23
3822,2025-01-05,Southeast,Gadget Y,17,455.94,128.34,7750.98
3823,2025-07-20,West,Widget B,35,159.0,168.88,5565.0
3824,2025-03-07,Northeast,Gadget Y,18,424.62,107.15,7643.16
3825,2025-08-05,West,Gadget X,3,56.68,42.87,170.04
3826,2025-11-26,West,Gadget Y,13,342.08,112.19,4447.04
3827,2025-05-04,Southeast,Gadget X,30,177.65,119.66,5329.5
3828,2025-07-20,Northeast,Gadget Y,48,332.75,83.56,15972.0
3829,2025-09-06,West,Widget A,25,212.0,137.53,5300.0
3830,2025-02-24,Southeast,Gadget Y,43,14.43,89.5,620.49
3831,2025-11-24,Southwest,Tool Z,39,123.33,176.09,4809.87
3832,2025-03-16,West,Tool Z,28,30.77,159.37,861.56
3833,2025-10-23,Southwest,Tool Z,40,219.36,161.93,8774.400000000001
3834,2025-08-29,Midwest,Widget B,20,421.63,107.58,8432.6
3835,2025-02-21,Southwest,Widget A,22,371.62,43.29,8175.64
3836,2025-09-22,Northeast,Gadget Y,37,396.57,146.26,14673.09
3837,2025-03-13,Southeast,Widget A,32,405.53,18.44,12976.96
3838,2025-08-07,Northeast,Widget B,26,192.25,105.93,4998.5
3839,2025-12-17,West,Gadget Y,22,257.95,15.33,5674.9
3840,2025-12-14,Midwest,Gadget X,48,259.14,108.04,12438.72
3841,2025-11-15,Southeast,Gadget Y,4,65.47,138.75,261.88
3842,2025-06-30,Southeast,Gadget Y,3,303.09,86.74,909.27
3843,2025-07-24,West,Widget A,24,362.89,86.3,8709.36
3844,2025-04-20,Northeast,Gadget Y,2,309.37,28.94,618.74
3845,2025-12-03,Midwest,Gadget X,17,375.52,63.86,6383.84
3846,2025-06-24,West,Gadget X,28,68.26,91.63,1911.2800000000002
3847,2025-10-09,Southeast,Gadget X,20,383.09,173.39,7661.799999999999
3848,2025-05-12,Southeast,Gadget X,10,111.99,180.11,1119.8999999999999
3849,2025-09-28,Southeast,Gadget X,14,439.65,190.95,6155.099999999999
3850,2025-03-23,Midwest,Widget B,30,130.02,24.55,3900.6000000000004
3851,2025-09-25,Southeast,Widget B,47,251.08,62.76,11800.76
3852,2025-01-17,Southeast,Widget A,39,248.76,95.27,9701.64
3853,2025-02-08,Midwest,Widget B,27,141.74,130.14,3826.9800000000005
3854,2025-05-09,Northeast,Widget B,7,187.24,142.05,1310.68
3855,2025-06-25,Midwest,Gadget X,12,100.94,158.27,1211.28
3856,2025-09-17,Northeast,Tool Z,22,289.35,101.7,6365.700000000001
3857,2025-05-12,Northeast,Widget A,13,457.38,113.53,5945.94
3858,2025-01-07,Southeast,Widget B,34,165.14,192.31,5614.759999999999
3859,2025-04-29,Southeast,Widget A,18,258.95,51.81,4661.099999999999
3860,2025-06-10,Northeast,Tool Z,41,432.32,161.73,17725.12
3861,2025-07-18,Southwest,Gadget Y,14,231.72,143.8,3244.08
3862,2025-08-24,Southeast,Widget B,25,417.32,32.32,10433.0
3863,2025-04-01,Southwest,Gadget X,36,228.73,185.67,8234.279999999999
3864,2025-08-11,Southwest,Gadget Y,11,225.72,171.79,2482.92
3865,2025-08-19,Southwest,Tool Z,38,87.05,157.0,3307.9
3866,2025-10-11,Southwest,Gadget X,29,71.24,29.72,2065.96
3867,2025-07-10,Northeast,Widget B,32,309.63,32.24,9908.16
3868,2025-10-23,Southeast,Gadget Y,23,415.39,138.22,9553.97
3869,2025-03-22,West,Gadget Y,46,76.35,25.92,3512.1
3870,2025-09-17,Midwest,Gadget Y,38,455.95,27.1,17326.1
3871,2025-01-17,Northeast,Widget A,10,185.85,83.05,1858.5
3872,2025-02-07,Midwest,Gadget Y,28,218.38,6.05,6114.639999999999
3873,2025-11-12,Southwest,Widget A,45,448.28,145.69,20172.6
3874,2025-06-23,Southwest,Tool Z,14,449.19,110.34,6288.66
3875,2025-08-15,Southeast,Tool Z,27,267.18,20.24,7213.860000000001
3876,2025-08-09,Southeast,Gadget X,37,145.61,111.0,5387.570000000001
3877,2025-09-11,Southeast,Gadget Y,14,94.25,15.55,1319.5
3878,2025-03-31,Southeast,Widget A,26,143.07,18.79,3719.8199999999997
3879,2025-03-07,Southeast,Tool Z,28,392.51,99.67,10990.279999999999
3880,2025-01-16,Southeast,Widget B,9,169.05,102.47,1521.45
3881,2025-11-12,Midwest,Widget B,9,350.34,71.1,3153.06
3882,2025-03-23,Northeast,Gadget Y,28,105.65,126.25,2958.2000000000003
3883,2025-07-29,Southeast,Tool Z,9,244.47,80.53,2200.23
3884,2025-06-16,Southeast,Gadget X,47,182.53,119.46,8578.91
3885,2025-03-01,Northeast,Gadget X,26,256.77,73.21,6676.0199999999995
3886,2025-06-01,Southwest,Gadget X,35,289.27,144.42,10124.449999999999
3887,2025-01-31,West,Widget B,20,495.56,117.96,9911.2
3888,2025-03-06,Southwest,Gadget X,15,450.95,36.21,6764.25
3889,2025-02-20,Midwest,Tool Z,24,350.97,138.82,8423.28
3890,2025-10-28,Northeast,Widget B,35,85.33,157.87,2986.5499999999997
3891,2025-07-27,Southwest,Gadget Y,20,460.32,17.85,9206.4
3892,2025-12-04,Midwest,Gadget Y,14,447.37,123.94,6263.18
3893,2025-06-09,West,Tool Z,8,444.48,159.13,3555.84
3894,2025-03-15,Southeast,Gadget Y,27,244.72,27.36,6607.44
3895,2025-08-11,Midwest,Tool Z,34,93.65,180.82,3184.1000000000004
3896,2025-12-06,Midwest,Gadget Y,26,379.66,85.89,9871.16
3897,2025-07-14,Southeast,Tool Z,13,200.37,148.88,2604.81
3898,2025-01-07,Midwest,Gadget Y,13,178.84,180.31,2324.92
3899,2025-04-21,West,Tool Z,19,201.48,197.98,3828.12
3900,2025-12-04,Northeast,Tool Z,18,283.94,118.87,5110.92
3901,2025-07-09,Northeast,Tool Z,10,173.42,142.33,1734.1999999999998
3902,2025-12-14,Southwest,Gadget X,47,348.06,54.08,16358.82
3903,2025-07-05,Midwest,Gadget Y,17,327.38,61.56,5565.46
3904,2025-01-05,Southwest,Tool Z,13,259.34,170.9,3371.4199999999996
3905,2025-11-15,West,Widget B,30,36.45,82.66,1093.5
3906,2025-10-06,West,Widget A,40,468.91,165.37,18756.4
3907,2025-09-19,Southwest,Tool Z,23,211.73,14.87,4869.79
3908,2025-12-21,West,Gadget Y,33,230.23,47.56,7597.589999999999
3909,2025-03-13,Southeast,Gadget X,5,233.46,38.17,1167.3
3910,2025-11-27,Midwest,Gadget Y,27,188.86,107.78,5099.22
3911,2025-03-26,Southeast,Widget A,4,340.55,20.7,1362.2
3912,2025-12-21,Southeast,Gadget X,7,16.82,72.05,117.74000000000001
3913,2025-03-11,West,Widget B,30,438.02,197.32,13140.599999999999
3914,2025-07-20,Northeast,Widget B,11,60.2,159.87,662.2
3915,2025-10-16,West,Tool Z,2,499.86,153.32,999.72
3916,2025-01-29,Midwest,Gadget X,9,317.76,31.35,2859.84
3917,2025-01-25,Southeast,Widget A,38,42.46,76.09,1613.48
3918,2025-11-07,Northeast,Widget B,29,285.59,137.71,8282.109999999999
3919,2025-01-23,West,Widget B,19,172.34,9.22,3274.46
3920,2025-08-13,Southwest,Tool Z,48,476.99,89.63,22895.52
3921,2025-12-09,West,Widget B,19,380.18,186.08,7223.42
3922,2025-08-13,Midwest,Widget B,43,258.44,21.06,11112.92
3923,2025-06-25,West,Widget B,17,220.59,181.72,3750.03
3924,2025-06-02,Midwest,Widget A,2,497.98,42.93,995.96
3925,2025-08-21,Southeast,Gadget Y,6,337.02,41.88,2022.12
3926,2025-07-28,Southeast,Gadget X,14,261.83,43.11,3665.62
3927,2025-07-03,Southeast,Gadget X,10,204.99,186.59,2049.9
3928,2025-02-26,Southwest,Widget B,8,169.05,122.73,1352.4
3929,2025-08-30,West,Gadget Y,19,355.66,151.4,6757.540000000001
3930,2025-09-28,Northeast,Widget A,48,298.06,76.45,14306.880000000001
3931,2025-09-16,Southwest,Tool Z,10,425.61,175.28,4256.1
3932,2025-01-28,Northeast,Gadget X,12,281.24,118.48,3374.88
3933,2025-09-14,Midwest,Widget B,49,295.34,121.97,14471.659999999998
3934,2025-09-24,Northeast,Gadget X,10,243.9,151.7,2439.0
3935,2025-03-08,Southeast,Tool Z,41,383.68,155.86,15730.880000000001
3936,2025-11-06,West,Widget A,31,213.35,137.96,6613.849999999999
3937,2025-07-11,Southwest,Gadget X,46,427.45,28.19,19662.7
3938,2025-06-22,Southwest,Gadget X,28,170.25,174.01,4767.0
3939,2025-09-21,Southwest,Tool Z,30,349.39,55.88,10481.699999999999
3940,2025-07-06,Southeast,Gadget X,12,447.56,199.26,5370.72
3941,2025-07-18,Northeast,Gadget Y,29,386.85,80.17,11218.650000000001
3942,2025-04-24,Southwest,Gadget Y,33,177.88,28.4,5870.04
3943,2025-12-05,Southwest,Tool Z,49,356.11,66.64,17449.39
3944,2025-12-20,Southeast,Widget B,5,111.42,116.84,557.1
3945,2025-02-17,Northeast,Gadget Y,8,38.5,81.33,308.0
3946,2025-09-25,West,Widget B,1,397.78,166.59,397.78
3947,2025-01-09,Northeast,Tool Z,39,405.92,138.03,15830.880000000001
3948,2025-05-15,Northeast,Tool Z,5,21.24,46.62,106.19999999999999
3949,2025-12-21,Southwest,Widget B,45,474.42,110.08,21348.9
3950,2025-03-05,Midwest,Gadget X,18,228.49,158.57,4112.82
3951,2025-05-18,Northeast,Tool Z,15,453.58,178.79,6803.7
3952,2025-03-22,West,Widget A,48,396.21,82.01,19018.079999999998
3953,2025-09-23,Southeast,Gadget Y,36,451.32,185.27,16247.52
3954,2025-06-19,Midwest,Tool Z,27,418.35,12.01,11295.45
3955,2025-08-05,Southwest,Tool Z,44,487.26,136.95,21439.44
3956,2025-12-11,Southeast,Widget A,37,318.26,157.49,11775.619999999999
3957,2025-07-10,West,Gadget Y,32,121.36,87.9,3883.52
3958,2025-09-25,Southwest,Gadget Y,16,200.89,7.14,3214.24
3959,2025-02-05,Midwest,Widget A,49,378.42,138.97,18542.58
3960,2025-03-20,Southwest,Gadget Y,36,86.91,71.8,3128.7599999999998
3961,2025-12-12,Midwest,Gadget Y,47,465.62,34.6,21884.14
3962,2025-11-10,Midwest,Tool Z,48,110.59,35.64,5308.32
3963,2025-08-28,Southwest,Widget A,27,439.23,154.99,11859.210000000001
3964,2025-05-19,West,Tool Z,18,247.02,41.54,4446.360000000001
3965,2025-03-14,Southwest,Gadget X,47,421.9,99.4,19829.3
3966,2025-11-07,West,Widget B,49,479.56,194.23,23498.44
3967,2025-10-14,West,Widget B,6,216.85,152.97,1301.1
3968,2025-03-30,Southeast,Gadget Y,32,351.34,111.7,11242.88
3969,2025-08-04,Southeast,Tool Z,30,121.09,108.01,3632.7000000000003
3970,2025-08-14,Southwest,Widget B,37,402.39,37.63,14888.43
3971,2025-06-24,West,Tool Z,48,411.76,92.05,19764.48
3972,2025-12-05,Southeast,Gadget Y,13,154.67,33.26,2010.7099999999998
3973,2025-02-15,Southeast,Widget A,48,21.83,21.3,1047.84
3974,2025-04-05,West,Gadget X,32,221.29,26.28,7081.28
3975,2025-02-04,Northeast,Tool Z,5,93.3,123.29,466.5
3976,2025-09-10,Northeast,Widget A,26,411.09,42.74,10688.34
3977,2025-08-24,West,Widget A,7,137.94,34.12,965.5799999999999
3978,2025-12-27,Southeast,Widget A,47,472.41,174.09,22203.27
3979,2025-07-17,West,Gadget X,38,486.19,28.79,18475.22
3980,2025-02-24,Midwest,Widget A,45,455.33,142.6,20489.85
3981,2025-06-14,Southwest,Tool Z,30,303.81,86.32,9114.3
3982,2025-02-02,Midwest,Widget A,20,141.04,117.92,2820.7999999999997
3983,2025-09-02,Southwest,Widget A,21,405.56,9.55,8516.76
3984,2025-09-04,Southwest,Widget B,47,353.78,5.0,16627.66
3985,2025-11-10,Southeast,Gadget Y,8,488.81,164.36,3910.48
3986,2025-05-05,Southwest,Tool Z,44,194.85,97.71,8573.4
3987,2025-04-24,West,Widget B,21,38.8,18.9,814.8
3988,2025-01-27,Northeast,Gadget X,29,499.21,71.97,14477.09
3989,2025-06-01,Northeast,Gadget Y,33,420.75,103.74,13884.75
3990,2025-06-23,Southeast,Gadget Y,5,118.53,31.42,592.65
3991,2025-10-03,Northeast,Widget A,8,365.56,111.54,2924.48
3992,2025-10-03,Southeast,Tool Z,8,10.34,108.11,82.72
3993,2025-02-21,Southwest,Tool Z,39,283.33,122.55,11049.869999999999
3994,2025-04-15,Midwest,Gadget Y,4,187.79,163.0,751.16
3995,2025-07-06,Northeast,Gadget X,30,196.85,85.49,5905.5
3996,2025-05-03,Midwest,Widget B,6,129.81,178.27,778.86
3997,2025-01-10,Southeast,Tool Z,38,144.67,97.56,5497.459999999999
3998,2025-11-05,Southwest,Tool Z,48,232.79,94.14,11173.92
3999,2025-09-24,Northeast,Gadget X,21,131.59,132.86,2763.39
4000,2025-07-09,West,Gadget Y,11,238.56,125.42,2624.16
4001,2025-04-26,Midwest,Widget B,22,292.9,7.23,6443.799999999999
4002,2025-11-04,Northeast,Gadget Y,34,358.44,196.57,12186.96
4003,2025-01-13,West,Widget A,36,341.8,188.83,12304.800000000001
4004,2025-06-12,Midwest,Tool Z,32,128.57,59.85,4114.24
4005,2025-10-20,West,Gadget X,29,29.2,113.92,846.8
4006,2025-12-14,West,Gadget X,31,418.01,155.24,12958.31
4007,2025-04-02,West,Widget A,11,437.43,184.49,4811.7300000000005
4008,2025-08-26,Midwest,Gadget X,11,489.66,119.25,5386.26
4009,2025-03-11,Northeast,Widget A,46,480.26,8.69,22091.96
4010,2025-02-12,Northeast,Tool Z,29,320.57,137.73,9296.53
4011,2025-05-09,Midwest,Gadget Y,43,448.19,23.15,19272.17
4012,2025-11-20,Southeast,Gadget X,31,229.52,135.88,7115.12
4013,2025-09-09,West,Tool Z,23,395.79,119.55,9103.17
4014,2025-06-28,Midwest,Tool Z,28,478.11,129.93,13387.08
4015,2025-04-14,Southwest,Widget A,34,400.18,41.91,13606.12
4016,2025-02-21,Northeast,Widget A,10,213.73,101.25,2137.2999999999997
4017,2025-04-09,Southeast,Widget B,23,195.1,125.5,4487.3
4018,2025-02-25,West,Widget A,36,152.86,63.56,5502.960000000001
4019,2025-03-10,Northeast,Gadget X,5,189.86,40.42,949.3000000000001
4020,2025-09-08,Southeast,Gadget X,4,412.08,48.42,1648.32
4021,2025-02-18,West,Gadget X,8,353.74,172.31,2829.92
4022,2025-01-18,Midwest,Widget A,29,132.44,95.59,3840.7599999999998
4023,2025-07-17,West,Tool Z,12,358.65,133.91,4303.799999999999
4024,2025-04-15,Midwest,Tool Z,22,195.9,105.4,4309.8
4025,2025-06-15,Southwest,Gadget X,7,283.31,167.65,1983.17
4026,2025-02-21,Southwest,Widget A,13,191.48,104.16,2489.24
4027,2025-03-18,Southwest,Widget B,1,265.6,23.2,265.6
4028,2025-06-10,Northeast,Gadget Y,40,367.6,43.61,14704.0
4029,2025-09-09,Midwest,Gadget Y,23,368.25,7.59,8469.75
4030,2025-06-01,Northeast,Widget B,9,379.06,167.15,3411.54
4031,2025-07-17,Southeast,Tool Z,26,201.61,134.34,5241.860000000001
4032,2025-07-10,Southeast,Tool Z,46,348.34,153.04,16023.64
4033,2025-04-09,West,Gadget X,41,126.97,144.43,5205.7699999999995
4034,2025-04-13,Midwest,Widget B,44,243.94,165.77,10733.36
4035,2025-06-05,Southwest,Gadget X,20,295.72,197.46,5914.400000000001
4036,2025-01-12,Southeast,Widget A,18,346.38,132.43,6234.84
4037,2025-09-08,West,Gadget X,16,456.88,54.19,7310.08
4038,2025-08-13,West,Widget A,15,159.34,24.77,2390.1
4039,2025-04-22,Southwest,Widget A,46,424.19,120.0,19512.74
4040,2025-05-17,Southeast,Gadget X,7,162.45,155.3,1137.1499999999999
4041,2025-04-30,West,Gadget X,42,280.44,114.51,11778.48
4042,2025-08-26,Northeast,Tool Z,45,415.77,64.19,18709.649999999998
4043,2025-10-05,Midwest,Gadget X,42,364.34,145.35,15302.279999999999
4044,2025-02-09,Midwest,Tool Z,31,432.81,92.35,13417.11
4045,2025-05-31,Southwest,Tool Z,42,409.29,60.88,17190.18
4046,2025-01-06,West,Widget B,2,145.41,169.01,290.82
4047,2025-06-15,Southwest,Tool Z,41,496.54,117.42,20358.14
4048,2025-04-01,Southwest,Gadget X,26,469.13,60.27,12197.38
4049,2025-05-03,Midwest,Gadget X,47,220.79,69.08,10377.13
4050,2025-06-16,West,Widget A,5,33.13,116.47,165.65
4051,2025-04-29,Northeast,Widget B,46,158.71,87.47,7300.660000000001
4052,2025-05-24,Midwest,Gadget X,29,419.71,36.3,12171.59
4053,2025-10-07,Northeast,Widget B,6,475.93,124.04,2855.58
4054,2025-10-23,West,Gadget X,25,417.52,139.38,10438.0
4055,2025-01-03,Southwest,Widget A,2,204.4,5.02,408.8
4056,2025-05-18,West,Widget B,5,37.7,109.69,188.5
4057,2025-11-06,Southwest,Gadget Y,27,263.62,117.55,7117.74
4058,2025-07-13,Southeast,Gadget Y,40,194.43,69.75,7777.200000000001
4059,2025-03-16,Southwest,Tool Z,6,70.26,71.05,421.56000000000006
4060,2025-08-05,Midwest,Tool Z,13,61.87,66.94,804.31
4061,2025-02-22,West,Tool Z,20,84.99,91.84,1699.8
4062,2025-01-08,West,Widget A,27,110.85,163.33,2992.95
4063,2025-08-19,West,Gadget Y,1,379.36,96.46,379.36
4064,2025-07-08,Southeast,Widget B,32,197.03,198.76,6304.96
4065,2025-10-04,West,Widget B,25,224.1,78.35,5602.5
4066,2025-05-06,West,Widget B,48,303.21,141.36,14554.079999999998
4067,2025-11-08,Southwest,Gadget X,15,480.47,112.05,7207.05
4068,2025-06-03,Midwest,Widget A,25,380.67,153.65,9516.75
4069,2025-09-27,Midwest,Gadget X,4,326.4,178.23,1305.6
4070,2025-02-06,Midwest,Widget A,45,374.48,104.78,16851.600000000002
4071,2025-02-05,Northeast,Gadget X,41,362.45,101.42,14860.449999999999
4072,2025-10-13,Northeast,Gadget Y,18,348.22,188.83,6267.960000000001
4073,2025-11-01,Northeast,Widget A,23,253.24,187.06,5824.52
4074,2025-12-10,West,Widget A,43,287.76,199.41,12373.68
4075,2025-04-29,Midwest,Tool Z,15,236.13,35.51,3541.95
4076,2025-01-09,Southwest,Gadget Y,12,203.53,5.7,2442.36
4077,2025-12-24,West,Widget B,12,142.68,90.28,1712.16
4078,2025-08-08,Northeast,Tool Z,35,184.05,148.0,6441.75
4079,2025-04-01,Northeast,Widget B,11,219.98,19.21,2419.7799999999997
4080,2025-10-06,Southeast,Tool Z,5,293.9,77.85,1469.5
4081,2025-11-26,Southwest,Widget A,9,254.94,118.38,2294.46
4082,2025-04-14,Northeast,Gadget Y,49,62.89,46.45,3081.61
4083,2025-10-08,Northeast,Widget A,43,176.59,147.57,7593.37
4084,2025-10-15,Northeast,Widget A,47,194.33,49.76,9133.51
4085,2025-07-03,Midwest,Gadget X,14,356.39,168.93,4989.46
4086,2025-08-19,Southwest,Widget A,22,173.12,72.91,3808.6400000000003
4087,2025-04-09,West,Gadget X,25,13.9,121.74,347.5
4088,2025-12-06,Midwest,Widget B,26,51.32,111.11,1334.32
4089,2025-12-25,Northeast,Widget A,2,253.53,62.81,507.06
4090,2025-12-25,Southeast,Tool Z,30,102.36,90.62,3070.8
4091,2025-09-27,Midwest,Tool Z,2,252.36,169.96,504.72
4092,2025-01-16,Southeast,Tool Z,14,291.36,111.93,4079.04
4093,2025-05-14,West,Widget A,15,467.38,15.84,7010.7
4094,2025-06-12,Southwest,Widget B,34,331.23,144.04,11261.82
4095,2025-12-17,Southeast,Widget B,44,25.21,40.58,1109.24
4096,2025-07-19,Southeast,Widget B,35,196.56,99.78,6879.6
4097,2025-07-15,Northeast,Gadget X,22,398.79,96.37,8773.380000000001
4098,2025-02-23,West,Gadget X,26,137.68,99.86,3579.6800000000003
4099,2025-10-17,Midwest,Gadget X,26,463.24,11.05,12044.24
4100,2025-05-03,Southeast,Widget B,8,269.22,58.12,2153.76
4101,2025-02-03,Southeast,Tool Z,47,55.3,14.89,2599.1
4102,2025-12-27,Northeast,Tool Z,46,128.42,85.92,5907.32
4103,2025-03-11,Midwest,Widget B,12,454.09,126.16,5449.08
4104,2025-01-06,West,Widget B,6,495.82,132.54,2974.92
4105,2025-01-29,Southeast,Gadget X,9,432.88,17.59,3895.92
4106,2025-06-15,Northeast,Widget B,31,167.13,28.18,5181.03
4107,2025-02-07,Midwest,Tool Z,2,386.72,133.99,773.44
4108,2025-11-04,West,Gadget X,6,118.89,108.58,713.34
4109,2025-07-07,Southeast,Widget A,32,198.42,167.52,6349.44
4110,2025-04-29,Southeast,Widget A,8,351.61,45.0,2812.88
4111,2025-01-02,Northeast,Widget A,4,484.76,28.47,1939.04
4112,2025-06-25,West,Widget B,2,225.21,75.59,450.42
4113,2025-02-25,Southwest,Widget B,35,252.96,129.23,8853.6
4114,2025-12-23,West,Tool Z,18,117.88,99.76,2121.84
4115,2025-04-17,Midwest,Tool Z,14,207.58,24.23,2906.1200000000003
