order_id,order_date,region,product_name,units_sold,unit_price,cost,revenue,_processed_at,_row_id
4085,2025-07-03,Midwest,Gadget X,14,356.39,168.93,4989.46,2026-06-19 00:44:43.088580,4085
4086,2025-08-19,Southwest,Widget A,22,173.12,72.91,3808.64,2026-06-19 00:44:43.088580,4086
4087,2025-04-09,West,Gadget X,25,13.9,121.74,347.5,2026-06-19 00:44:43.088580,4087
4088,2025-12-06,Midwest,Widget B,26,51.32,111.11,1334.32,2026-06-19 00:44:43.088580,4088
4089,2025-12-25,Northeast,Widget A,2,253.53,62.81,507.06,2026-06-19 00:44:43.088580,4089
4090,2025-12-25,Southeast,Tool Z,30,102.36,90.62,3070.8,2026-06-19 00:44:43.088580,4090
4091,2025-09-27,Midwest,Tool Z,2,252.36,169.96,504.72,2026-06-19 00:44:43.088580,4091
4092,2025-01-16,Southeast,Tool Z,14,291.36,111.93,4079.04,2026-06-19 00:44:43.088580,4092
4093,2025-05-14,West,Widget A,15,467.38,15.84,7010.7,2026-06-19 00:44:43.088580,4093
4094,2025-06-12,Southwest,Widget B,34,331.23,144.04,11261.82,2026-06-19 00:44:43.088580,4094
4095,2025-12-17,Southeast,Widget B,44,25.21,40.58,1109.24,2026-06-19 00:44:43.088580,4095
4096,2025-07-19,Southeast,Widget B,35,196.56,99.78,6879.6,2026-06-19 00:44:43.088580,4096
4097,2025-07-15,Northeast,Gadget X,22,398.79,96.37,8773.380000000001,2026-06-19 00:44:43.088580,4097
4098,2025-02-23,West,Gadget X,26,137.68,99.86,3579.6800000000003,2026-06-19 00:44:43.088580,4098
4099,2025-10-17,Midwest,Gadget X,26,463.24,11.05,12044.24,2026-06-19 00:44:43.088580,4099
4100,2025-05-03,Southeast,Widget B,8,269.22,58.12,2153.76,2026-06-19 00:44:43.088580,4100
4101,2025-02-03,Southeast,Tool Z,47,55.3,14.89,2599.1,2026-06-19 00:44:43.088580,4101
4102,2025-12-27,Northeast,Tool Z,46,128.42,85.92,5907.32,2026-06-19 00:44:43.088580,4102
4103,2025-03-11,Midwest,Widget B,12,454.09,126.16,5449.08,2026-06-19 00:44:43.088580,4103
4104,2025-01-06,West,Widget B,6,495.82,132.54,2974.92,2026-06-19 00:44:43.088580,4104
4105,2025-01-29,Southeast,Gadget X,9,432.88,17.59,3895.92,2026-06-19 00:44:43.088580,4105
4106,2025-06-15,Northeast,Widget B,31,167.13,28.18,5181.03,2026-06-19 00:44:43.088580,4106
4107,2025-02-07,Midwest,Tool Z,2,386.72,133.99,773.44,2026-06-19 00:44:43.088580,4107
4108,2025-11-04,West,Gadget X,6,118.89,108.58,713.34,2026-06-19 00:44:43.088580,4108
4109,2025-07-07,Southeast,Widget A,32,198.42,167.52,6349.44,2026-06-19 00:44:43.088580,4109
4110,2025-04-29,Southeast,Widget A,8,351.61,45.0,2812.88,2026-06-19 00:44:43.088580,4110
4111,2025-01-02,Northeast,Widget A,4,484.76,28.47,1939.04,2026-06-19 00:44:43.088580,4111
4112,2025-06-25,West,Widget B,2,225.21,75.59,450.42,2026-06-19 00:44:43.088580,4112
4113,2025-02-25,Southwest,Widget B,35,252.96,129.23,8853.6,2026-06-19 00:44:43.088580,4113
4114,2025-12-23,West,Tool Z,18,117.88,99.76,2121.84,2026-06-19 00:44:43.088580,4114
4115,2025-04-17,Midwest,Tool Z,14,207.58,24.23,2906.1200000000003,2026-06-19 00:44:43.088580,4115
4116,2025-06-23,West,Widget A,32,40.88,18.9,1308.16,2026-06-19 00:44:43.088580,4116
4117,2025-01-07,Southeast,Tool Z,9,430.71,137.15,3876.39,2026-06-19 00:44:43.088580,4117
4118,2025-02-17,Northeast,Gadget X,26,21.43,62.91,557.18,2026-06-19 00:44:43.088580,4118
4119,2025-03-17,Southeast,Widget B,24,344.93,135.55,8278.32,2026-06-19 00:44:43.088580,4119
4120,2025-01-19,West,Gadget X,34,143.88,62.51,4891.92,2026-06-19 00:44:43.088580,4120
4121,2025-09-22,West,Gadget X,31,243.29,66.38,7541.99,2026-06-19 00:44:43.088580,4121
4122,2025-12-12,Southwest,Widget A,34,147.96,45.91,5030.64,2026-06-19 00:44:43.088580,4122
4123,2025-12-26,Southwest,Tool Z,11,206.03,196.82,2266.33,2026-06-19 00:44:43.088580,4123
4124,2025-04-08,Southeast,Widget A,7,277.92,8.13,1945.44,2026-06-19 00:44:43.088580,4124
4125,2025-10-15,Northeast,Widget A,27,324.04,29.81,8749.08,2026-06-19 00:44:43.088580,4125
4126,2025-07-03,Southeast,Widget B,3,470.74,168.08,1412.22,2026-06-19 00:44:43.088580,4126
4127,2025-01-17,Southwest,Widget A,23,172.78,31.94,3973.94,2026-06-19 00:44:43.088580,4127
4128,2025-02-03,Southwest,Widget A,31,296.58,59.74,9193.98,2026-06-19 00:44:43.088580,4128
4129,2025-07-19,Northeast,Widget B,41,451.84,56.24,18525.44,2026-06-19 00:44:43.088580,4129
4130,2025-06-04,Northeast,Widget B,33,152.21,140.91,5022.93,2026-06-19 00:44:43.088580,4130
4131,2025-01-04,Midwest,Widget A,49,433.87,85.18,21259.63,2026-06-19 00:44:43.088580,4131
4132,2025-12-06,West,Tool Z,28,479.2,168.91,13417.6,2026-06-19 00:44:43.088580,4132
4133,2025-09-24,Southwest,Tool Z,22,425.27,150.75,9355.94,2026-06-19 00:44:43.088580,4133
4134,2025-07-03,West,Gadget Y,13,289.23,108.56,3759.99,2026-06-19 00:44:43.088580,4134
4135,2025-12-27,Southeast,Gadget X,33,363.84,53.57,12006.72,2026-06-19 00:44:43.088580,4135
4136,2025-12-21,Northeast,Tool Z,40,245.72,159.52,9828.8,2026-06-19 00:44:43.088580,4136
4137,2025-12-22,West,Widget B,16,302.66,173.87,4842.56,2026-06-19 00:44:43.088580,4137
4138,2025-04-05,Midwest,Gadget X,4,487.49,168.08,1949.96,2026-06-19 00:44:43.088580,4138
4139,2025-11-18,Southwest,Widget A,1,133.05,15.08,133.05,2026-06-19 00:44:43.088580,4139
4140,2025-07-04,Midwest,Gadget Y,31,398.35,141.1,12348.85,2026-06-19 00:44:43.088580,4140
4141,2025-09-23,Midwest,Widget A,33,258.05,142.27,8515.65,2026-06-19 00:44:43.088580,4141
4142,2025-11-10,Southeast,Gadget Y,6,96.67,188.9,580.02,2026-06-19 00:44:43.088580,4142
4143,2025-03-01,Northeast,Gadget Y,2,325.33,56.38,650.66,2026-06-19 00:44:43.088580,4143
4144,2025-06-13,Southwest,Widget B,33,398.29,158.34,13143.570000000002,2026-06-19 00:44:43.088580,4144
4145,2025-02-17,Southwest,Gadget Y,20,288.69,139.37,5773.8,2026-06-19 00:44:43.088580,4145
4146,2025-04-13,Northeast,Widget B,21,420.34,176.35,8827.14,2026-06-19 00:44:43.088580,4146
4147,2025-05-31,West,Widget B,13,189.28,140.2,2460.64,2026-06-19 00:44:43.088580,4147
4148,2025-11-09,Southeast,Gadget X,36,457.75,171.23,16479.0,2026-06-19 00:44:43.088580,4148
4149,2025-11-11,Midwest,Widget B,37,327.68,75.12,12124.16,2026-06-19 00:44:43.088580,4149
4150,2025-05-23,Southwest,Gadget Y,3,403.55,35.74,1210.65,2026-06-19 00:44:43.088580,4150
4151,2025-05-01,Southwest,Widget B,5,143.76,75.85,718.8,2026-06-19 00:44:43.088580,4151
4152,2025-07-13,Northeast,Gadget X,28,228.6,163.94,6400.8,2026-06-19 00:44:43.088580,4152
4153,2025-11-29,Southeast,Tool Z,30,455.71,30.67,13671.3,2026-06-19 00:44:43.088580,4153
4154,2025-12-23,Southwest,Widget B,8,34.94,129.4,279.52,2026-06-19 00:44:43.088580,4154
4155,2025-03-24,Southwest,Gadget X,8,207.95,197.57,1663.6,2026-06-19 00:44:43.088580,4155
4156,2025-03-10,Northeast,Tool Z,34,392.36,179.53,13340.24,2026-06-19 00:44:43.088580,4156
4157,2025-09-15,Southwest,Widget B,23,374.47,135.88,8612.810000000001,2026-06-19 00:44:43.088580,4157
4158,2025-04-21,Midwest,Widget A,6,427.3,159.56,2563.8,2026-06-19 00:44:43.088580,4158
4159,2025-03-14,Midwest,Widget B,30,372.3,27.71,11169.0,2026-06-19 00:44:43.088580,4159
4160,2025-01-12,Northeast,Tool Z,4,474.08,102.27,1896.32,2026-06-19 00:44:43.088580,4160
4161,2025-05-28,West,Gadget Y,12,254.15,108.72,3049.8,2026-06-19 00:44:43.088580,4161
4162,2025-05-24,West,Tool Z,35,315.9,157.63,11056.5,2026-06-19 00:44:43.088580,4162
4163,2025-07-25,West,Widget B,11,425.38,60.11,4679.18,2026-06-19 00:44:43.088580,4163
4164,2025-03-15,West,Tool Z,4,353.83,25.76,1415.32,2026-06-19 00:44:43.088580,4164
4165,2025-09-18,Southwest,Widget B,48,60.01,141.13,2880.48,2026-06-19 00:44:43.088580,4165
4166,2025-09-06,Southwest,Gadget Y,12,189.83,101.06,2277.96,2026-06-19 00:44:43.088580,4166
4167,2025-06-18,West,Tool Z,26,280.77,169.25,7300.019999999999,2026-06-19 00:44:43.088580,4167
4168,2025-03-08,Southwest,Widget B,41,379.81,98.89,15572.21,2026-06-19 00:44:43.088580,4168
4169,2025-07-05,West,Tool Z,49,276.35,170.02,13541.15,2026-06-19 00:44:43.088580,4169
4170,2025-09-04,West,Gadget Y,40,391.0,104.03,15640.0,2026-06-19 00:44:43.088580,4170
4171,2025-05-17,Midwest,Gadget Y,17,420.43,157.63,7147.31,2026-06-19 00:44:43.088580,4171
4172,2025-04-07,West,Gadget Y,42,139.91,145.55,5876.22,2026-06-19 00:44:43.088580,4172
4173,2025-07-04,Northeast,Widget A,1,311.89,56.89,311.89,2026-06-19 00:44:43.088580,4173
4174,2025-05-10,Midwest,Gadget Y,16,282.98,65.33,4527.68,2026-06-19 00:44:43.088580,4174
4175,2025-05-27,Midwest,Widget B,10,121.39,180.34,1213.9,2026-06-19 00:44:43.088580,4175
4176,2025-05-08,Southwest,Widget B,26,250.04,50.05,6501.04,2026-06-19 00:44:43.088580,4176
4177,2025-04-21,Northeast,Widget A,44,278.8,141.01,12267.2,2026-06-19 00:44:43.088580,4177
4178,2025-09-19,West,Widget A,38,410.5,33.3,15599.0,2026-06-19 00:44:43.088580,4178
4179,2025-06-17,Northeast,Tool Z,49,235.88,152.26,11558.12,2026-06-19 00:44:43.088580,4179
4180,2025-06-20,Southwest,Widget B,7,49.65,48.54,347.55,2026-06-19 00:44:43.088580,4180
4181,2025-08-27,Southwest,Widget B,37,248.78,120.84,9204.86,2026-06-19 00:44:43.088580,4181
4182,2025-05-12,Southeast,Gadget X,36,420.6,115.03,15141.6,2026-06-19 00:44:43.088580,4182
4183,2025-02-06,Southwest,Gadget Y,23,289.92,44.69,6668.160000000001,2026-06-19 00:44:43.088580,4183
4184,2025-11-08,Midwest,Gadget X,5,166.24,100.82,831.2,2026-06-19 00:44:43.088580,4184
4185,2025-01-21,Southwest,Gadget X,6,461.28,176.45,2767.68,2026-06-19 00:44:43.088580,4185
4186,2025-07-28,West,Tool Z,45,86.27,137.7,3882.15,2026-06-19 00:44:43.088580,4186
4187,2025-04-08,Northeast,Gadget X,15,170.17,198.57,2552.55,2026-06-19 00:44:43.088580,4187
4188,2025-03-20,Southeast,Gadget Y,32,224.2,157.99,7174.4,2026-06-19 00:44:43.088580,4188
4189,2025-01-16,Midwest,Tool Z,47,371.61,130.47,17465.670000000002,2026-06-19 00:44:43.088580,4189
4190,2025-11-25,Southeast,Gadget Y,25,419.52,114.82,10488.0,2026-06-19 00:44:43.088580,4190
4191,2025-06-06,Northeast,Widget A,11,38.69,187.8,425.59,2026-06-19 00:44:43.088580,4191
4192,2025-05-06,Southwest,Widget B,24,398.1,107.77,9554.4,2026-06-19 00:44:43.088580,4192
4193,2025-09-28,Southwest,Gadget Y,12,363.06,83.52,4356.72,2026-06-19 00:44:43.088580,4193
4194,2025-01-15,Midwest,Gadget X,9,448.38,167.73,4035.42,2026-06-19 00:44:43.088580,4194
4195,2025-07-26,Southeast,Widget B,40,451.22,188.35,18048.800000000003,2026-06-19 00:44:43.088580,4195
4196,2025-06-30,Northeast,Widget B,17,390.99,98.39,6646.83,2026-06-19 00:44:43.088580,4196
4197,2025-07-22,Southwest,Widget A,34,103.2,31.76,3508.8,2026-06-19 00:44:43.088580,4197
4198,2025-02-15,Southeast,Widget B,36,163.8,123.63,5896.8,2026-06-19 00:44:43.088580,4198
4199,2025-12-14,Northeast,Gadget Y,27,468.8,149.47,12657.6,2026-06-19 00:44:43.088580,4199
4200,2025-03-29,Southeast,Widget A,27,303.1,77.86,8183.700000000001,2026-06-19 00:44:43.088580,4200
4201,2025-09-05,Midwest,Tool Z,9,273.99,150.84,2465.91,2026-06-19 00:44:43.088580,4201
4202,2025-09-30,West,Widget B,26,458.7,108.56,11926.2,2026-06-19 00:44:43.088580,4202
4203,2025-05-06,Southeast,Tool Z,37,438.36,63.76,16219.32,2026-06-19 00:44:43.088580,4203
4204,2025-02-17,Southwest,Widget B,10,366.47,127.76,3664.7,2026-06-19 00:44:43.088580,4204
4205,2025-04-19,West,Tool Z,12,442.3,80.84,5307.6,2026-06-19 00:44:43.088580,4205
4206,2025-10-22,Southwest,Gadget X,34,65.78,158.43,2236.52,2026-06-19 00:44:43.088580,4206
4207,2025-11-27,Southeast,Tool Z,49,381.2,5.6,18678.8,2026-06-19 00:44:43.088580,4207
4208,2025-12-08,West,Widget A,20,483.16,164.54,9663.2,2026-06-19 00:44:43.088580,4208
4209,2025-03-24,Southeast,Gadget Y,41,34.0,64.78,1394.0,2026-06-19 00:44:43.088580,4209
4210,2025-08-10,West,Widget B,9,119.29,192.13,1073.61,2026-06-19 00:44:43.088580,4210
4211,2025-02-25,West,Widget B,28,399.04,153.04,11173.12,2026-06-19 00:44:43.088580,4211
4212,2025-09-17,Southeast,Widget A,47,264.82,52.0,12446.54,2026-06-19 00:44:43.088580,4212
4213,2025-06-01,Southwest,Tool Z,22,52.44,195.87,1153.6799999999998,2026-06-19 00:44:43.088580,4213
4214,2025-09-18,Southwest,Gadget Y,25,141.3,102.42,3532.5000000000005,2026-06-19 00:44:43.088580,4214
4215,2025-09-08,Southwest,Tool Z,8,168.79,106.97,1350.32,2026-06-19 00:44:43.088580,4215
4216,2025-12-29,Southeast,Gadget X,26,167.32,182.36,4350.32,2026-06-19 00:44:43.088580,4216
4217,2025-06-28,West,Widget A,29,440.06,184.09,12761.74,2026-06-19 00:44:43.088580,4217
4218,2025-05-05,Northeast,Widget B,49,334.4,140.89,16385.6,2026-06-19 00:44:43.088580,4218
4219,2025-07-12,Northeast,Gadget X,10,370.11,195.8,3701.1,2026-06-19 00:44:43.088580,4219
4220,2025-03-01,Southwest,Widget A,18,16.65,69.13,299.7,2026-06-19 00:44:43.088580,4220
4221,2025-02-10,Northeast,Tool Z,32,219.48,50.31,7023.36,2026-06-19 00:44:43.088580,4221
4222,2025-07-09,Southwest,Tool Z,47,165.73,10.71,7789.309999999999,2026-06-19 00:44:43.088580,4222
4223,2025-10-29,Midwest,Gadget X,12,427.44,72.54,5129.28,2026-06-19 00:44:43.088580,4223
4224,2025-07-14,Southeast,Gadget X,35,477.4,122.51,16709.0,2026-06-19 00:44:43.088580,4224
4225,2025-10-13,Northeast,Gadget Y,44,217.44,64.55,9567.36,2026-06-19 00:44:43.088580,4225
4226,2025-03-06,West,Gadget Y,32,486.8,118.03,15577.6,2026-06-19 00:44:43.088580,4226
4227,2025-06-14,West,Widget A,21,17.04,14.44,357.84,2026-06-19 00:44:43.088580,4227
4228,2025-08-12,Midwest,Gadget X,12,169.6,74.05,2035.2,2026-06-19 00:44:43.088580,4228
4229,2025-05-07,Southwest,Gadget Y,15,389.72,150.86,5845.8,2026-06-19 00:44:43.088580,4229
4230,2025-01-06,Southeast,Tool Z,3,186.45,25.34,559.3499999999999,2026-06-19 00:44:43.088580,4230
4231,2025-01-27,Midwest,Gadget X,8,461.27,144.39,3690.16,2026-06-19 00:44:43.088580,4231
4232,2025-12-05,Southeast,Tool Z,22,117.05,153.85,2575.1,2026-06-19 00:44:43.088580,4232
4233,2025-08-09,Midwest,Gadget X,7,399.88,115.91,2799.16,2026-06-19 00:44:43.088580,4233
4234,2025-04-07,Northeast,Widget B,1,108.83,177.79,108.83,2026-06-19 00:44:43.088580,4234
4235,2025-04-05,Midwest,Gadget X,34,106.58,191.14,3623.72,2026-06-19 00:44:43.088580,4235
4236,2025-01-15,Midwest,Gadget Y,4,228.42,11.76,913.68,2026-06-19 00:44:43.088580,4236
4237,2025-12-11,Midwest,Tool Z,7,473.02,137.42,3311.14,2026-06-19 00:44:43.088580,4237
4238,2025-02-09,Midwest,Widget B,30,296.87,51.25,8906.1,2026-06-19 00:44:43.088580,4238
4239,2025-10-05,West,Widget B,46,321.17,84.6,14773.820000000002,2026-06-19 00:44:43.088580,4239
4240,2025-03-29,Midwest,Gadget Y,36,14.77,126.52,531.72,2026-06-19 00:44:43.088580,4240
4241,2025-05-03,Southeast,Gadget Y,2,37.74,143.89,75.48,2026-06-19 00:44:43.088580,4241
4242,2025-04-10,Southeast,Widget B,9,42.8,168.84,385.2,2026-06-19 00:44:43.088580,4242
4243,2025-10-28,West,Gadget Y,37,411.62,142.55,15229.94,2026-06-19 00:44:43.088580,4243
4244,2025-01-12,Southwest,Widget A,36,126.06,156.59,4538.16,2026-06-19 00:44:43.088580,4244
4245,2025-05-09,West,Widget B,20,171.13,121.82,3422.6,2026-06-19 00:44:43.088580,4245
4246,2025-04-12,West,Tool Z,47,308.88,27.83,14517.36,2026-06-19 00:44:43.088580,4246
4247,2025-04-10,Southwest,Gadget X,44,296.14,9.18,13030.16,2026-06-19 00:44:43.088580,4247
4248,2025-03-12,Southwest,Tool Z,37,211.16,108.31,7812.92,2026-06-19 00:44:43.088580,4248
4249,2025-11-30,Midwest,Widget B,37,12.11,144.53,448.07,2026-06-19 00:44:43.088580,4249
4250,2025-05-19,Northeast,Widget B,39,230.31,26.23,8982.09,2026-06-19 00:44:43.088580,4250
4251,2025-06-02,West,Tool Z,8,372.05,88.71,2976.4,2026-06-19 00:44:43.088580,4251
4252,2025-05-21,West,Tool Z,35,125.27,54.95,4384.45,2026-06-19 00:44:43.088580,4252
4253,2025-12-24,Southeast,Tool Z,47,357.1,115.58,16783.7,2026-06-19 00:44:43.088580,4253
4254,2025-05-04,Southwest,Widget B,12,17.42,81.15,209.04,2026-06-19 00:44:43.088580,4254
4255,2025-05-05,Southwest,Tool Z,1,454.92,44.29,454.92,2026-06-19 00:44:43.088580,4255
4256,2025-04-30,Southeast,Gadget X,18,475.52,5.86,8559.36,2026-06-19 00:44:43.088580,4256
4257,2025-04-30,Midwest,Tool Z,14,11.21,67.7,156.94,2026-06-19 00:44:43.088580,4257
4258,2025-02-02,Northeast,Tool Z,47,234.33,105.65,11013.51,2026-06-19 00:44:43.088580,4258
4259,2025-08-09,Northeast,Gadget X,22,212.77,186.2,4680.9400000000005,2026-06-19 00:44:43.088580,4259
4260,2025-01-10,Southeast,Widget B,33,422.52,49.36,13943.16,2026-06-19 00:44:43.088580,4260
4261,2025-03-24,Southeast,Tool Z,49,274.95,104.89,13472.55,2026-06-19 00:44:43.088580,4261
4262,2025-03-15,Southeast,Gadget X,39,309.57,115.47,12073.23,2026-06-19 00:44:43.088580,4262
4263,2025-04-17,Northeast,Gadget X,37,109.23,131.6,4041.51,2026-06-19 00:44:43.088580,4263
4264,2025-10-04,Midwest,Gadget Y,48,47.76,69.07,2292.48,2026-06-19 00:44:43.088580,4264
4265,2025-08-07,West,Tool Z,34,349.24,24.4,11874.16,2026-06-19 00:44:43.088580,4265
4266,2025-12-28,Southeast,Widget A,12,314.13,184.66,3769.56,2026-06-19 00:44:43.088580,4266
4267,2025-05-09,Midwest,Tool Z,36,417.84,190.79,15042.24,2026-06-19 00:44:43.088580,4267
4268,2025-12-05,Southeast,Gadget X,16,423.89,90.46,6782.24,2026-06-19 00:44:43.088580,4268
4269,2025-01-17,West,Widget A,17,319.21,118.21,5426.57,2026-06-19 00:44:43.088580,4269
4270,2025-07-04,West,Widget B,32,273.8,10.66,8761.6,2026-06-19 00:44:43.088580,4270
4271,2025-10-19,Southwest,Gadget X,16,457.86,14.21,7325.76,2026-06-19 00:44:43.088580,4271
4272,2025-07-14,Northeast,Gadget Y,2,402.62,19.95,805.24,2026-06-19 00:44:43.088580,4272
4273,2025-12-07,Southwest,Gadget X,49,442.39,149.06,21677.11,2026-06-19 00:44:43.088580,4273
4274,2025-04-25,Southeast,Widget A,28,497.96,49.31,13942.88,2026-06-19 00:44:43.088580,4274
4275,2025-01-13,Northeast,Gadget X,33,207.72,40.97,6854.76,2026-06-19 00:44:43.088580,4275
4276,2025-10-10,West,Widget B,40,361.3,6.63,14452.0,2026-06-19 00:44:43.088580,4276
4277,2025-01-25,Northeast,Widget B,32,347.15,9.47,11108.8,2026-06-19 00:44:43.088580,4277
4278,2025-10-07,Northeast,Gadget Y,30,95.33,84.05,2859.9,2026-06-19 00:44:43.088580,4278
4279,2025-09-25,Southwest,Tool Z,39,321.91,110.63,12554.490000000002,2026-06-19 00:44:43.088580,4279
4280,2025-11-05,Southeast,Widget A,15,219.76,117.92,3296.4,2026-06-19 00:44:43.088580,4280
4281,2025-06-24,Midwest,Gadget Y,41,230.81,94.29,9463.21,2026-06-19 00:44:43.088580,4281
4282,2025-11-23,Southeast,Gadget X,36,98.27,94.61,3537.72,2026-06-19 00:44:43.088580,4282
4283,2025-03-03,Northeast,Widget B,9,374.92,151.86,3374.28,2026-06-19 00:44:43.088580,4283
4284,2025-06-08,Northeast,Gadget Y,8,351.99,61.47,2815.92,2026-06-19 00:44:43.088580,4284
4285,2025-02-14,Northeast,Widget B,44,270.82,51.35,11916.08,2026-06-19 00:44:43.088580,4285
4286,2025-10-07,Midwest,Gadget Y,44,86.79,171.59,3818.76,2026-06-19 00:44:43.088580,4286
4287,2025-09-18,Midwest,Gadget X,49,282.86,139.41,13860.14,2026-06-19 00:44:43.088580,4287
4288,2025-10-22,Northeast,Widget A,5,59.07,97.99,295.35,2026-06-19 00:44:43.088580,4288
4289,2025-10-06,Southeast,Gadget Y,44,176.29,58.7,7756.759999999999,2026-06-19 00:44:43.088580,4289
4290,2025-04-23,Southeast,Tool Z,43,192.46,31.63,8275.78,2026-06-19 00:44:43.088580,4290
4291,2025-01-25,Midwest,Gadget X,38,442.88,12.3,16829.44,2026-06-19 00:44:43.088580,4291
4292,2025-12-06,Southwest,Gadget Y,25,213.63,171.21,5340.75,2026-06-19 00:44:43.088580,4292
4293,2025-06-29,West,Widget A,25,303.25,120.71,7581.25,2026-06-19 00:44:43.088580,4293
4294,2025-02-04,Southwest,Widget B,22,438.64,13.94,9650.08,2026-06-19 00:44:43.088580,4294
4295,2025-12-05,Northeast,Widget B,2,218.62,35.92,437.24,2026-06-19 00:44:43.088580,4295
4296,2025-12-29,Southeast,Gadget Y,25,443.01,59.52,11075.25,2026-06-19 00:44:43.088580,4296
4297,2025-06-12,West,Widget B,12,76.87,56.3,922.44,2026-06-19 00:44:43.088580,4297
4298,2025-10-09,Southeast,Gadget Y,10,188.77,111.94,1887.7,2026-06-19 00:44:43.088580,4298
4299,2025-01-14,Southwest,Widget B,3,56.42,82.89,169.26,2026-06-19 00:44:43.088580,4299
4300,2025-02-04,Midwest,Gadget Y,23,284.86,177.03,6551.780000000001,2026-06-19 00:44:43.088580,4300
4301,2025-04-11,Southeast,Widget B,3,479.07,145.29,1437.21,2026-06-19 00:44:43.088580,4301
4302,2025-08-28,Southwest,Gadget X,42,331.91,182.59,13940.22,2026-06-19 00:44:43.088580,4302
4303,2025-02-18,Midwest,Widget A,44,316.78,173.25,13938.32,2026-06-19 00:44:43.088580,4303
4304,2025-01-13,Southwest,Gadget Y,40,146.3,184.67,5852.0,2026-06-19 00:44:43.088580,4304
4305,2025-09-02,Midwest,Widget A,15,466.24,196.1,6993.6,2026-06-19 00:44:43.088580,4305
4306,2025-10-09,Northeast,Tool Z,8,241.05,65.78,1928.4,2026-06-19 00:44:43.088580,4306
4307,2025-09-27,West,Tool Z,25,140.83,45.89,3520.7500000000005,2026-06-19 00:44:43.088580,4307
4308,2025-10-19,Northeast,Gadget X,33,493.97,37.2,16301.01,2026-06-19 00:44:43.088580,4308
4309,2025-10-21,West,Tool Z,2,217.33,127.48,434.66,2026-06-19 00:44:43.088580,4309
4310,2025-08-08,Midwest,Tool Z,42,192.03,137.79,8065.26,2026-06-19 00:44:43.088580,4310
4311,2025-07-09,West,Widget A,22,27.13,22.13,596.86,2026-06-19 00:44:43.088580,4311
4312,2025-11-09,Southwest,Gadget Y,41,97.36,165.11,3991.76,2026-06-19 00:44:43.088580,4312
4313,2025-05-08,Midwest,Widget B,4,406.5,157.7,1626.0,2026-06-19 00:44:43.088580,4313
4314,2025-02-05,Southwest,Tool Z,21,246.52,127.55,5176.92,2026-06-19 00:44:43.088580,4314
4315,2025-10-02,Northeast,Tool Z,23,477.89,89.94,10991.47,2026-06-19 00:44:43.088580,4315
4316,2025-04-11,Northeast,Tool Z,3,51.1,34.96,153.3,2026-06-19 00:44:43.088580,4316
4317,2025-12-24,Southwest,Gadget X,35,311.81,103.59,10913.35,2026-06-19 00:44:43.088580,4317
4318,2025-06-01,Midwest,Widget A,46,362.79,36.04,16688.34,2026-06-19 00:44:43.088580,4318
4319,2025-11-07,Midwest,Widget A,27,314.38,122.97,8488.26,2026-06-19 00:44:43.088580,4319
4320,2025-01-16,Northeast,Widget A,20,269.64,65.44,5392.799999999999,2026-06-19 00:44:43.088580,4320
4321,2025-08-29,Southeast,Tool Z,32,293.37,53.22,9387.84,2026-06-19 00:44:43.088580,4321
4322,2025-06-13,West,Gadget X,18,347.88,91.01,6261.84,2026-06-19 00:44:43.088580,4322
4323,2025-06-18,Southwest,Widget B,18,433.0,118.24,7794.0,2026-06-19 00:44:43.088580,4323
4324,2025-04-07,Southwest,Gadget X,38,174.81,76.66,6642.78,2026-06-19 00:44:43.088580,4324
4325,2025-12-21,Midwest,Widget A,29,235.23,192.9,6821.67,2026-06-19 00:44:43.088580,4325
4326,2025-05-24,Midwest,Gadget X,13,321.6,6.15,4180.8,2026-06-19 00:44:43.088580,4326
4327,2025-11-07,Northeast,Gadget X,20,163.97,183.01,3279.4,2026-06-19 00:44:43.088580,4327
4328,2025-06-05,Northeast,Gadget Y,41,97.6,5.13,4001.6,2026-06-19 00:44:43.088580,4328
4329,2025-01-18,Midwest,Widget A,26,483.42,47.26,12568.92,2026-06-19 00:44:43.088580,4329
4330,2025-11-17,Midwest,Tool Z,4,105.42,199.29,421.68,2026-06-19 00:44:43.088580,4330
4331,2025-03-09,Northeast,Widget A,42,124.04,146.98,5209.68,2026-06-19 00:44:43.088580,4331
4332,2025-04-09,Midwest,Gadget X,37,313.16,130.68,11586.92,2026-06-19 00:44:43.088580,4332
4333,2025-11-11,West,Widget B,14,47.91,146.59,670.74,2026-06-19 00:44:43.088580,4333
4334,2025-11-23,Southwest,Gadget Y,48,26.68,84.62,1280.64,2026-06-19 00:44:43.088580,4334
4335,2025-12-01,Southwest,Gadget Y,47,41.37,157.92,1944.39,2026-06-19 00:44:43.088580,4335
4336,2025-06-05,Southeast,Widget A,49,70.4,35.2,3449.6000000000004,2026-06-19 00:44:43.088580,4336
4337,2025-10-04,Southeast,Gadget X,19,220.31,159.81,4185.89,2026-06-19 00:44:43.088580,4337
4338,2025-04-30,Southwest,Gadget X,46,416.34,188.21,19151.64,2026-06-19 00:44:43.088580,4338
4339,2025-09-28,West,Gadget X,40,177.57,172.25,7102.799999999999,2026-06-19 00:44:43.088580,4339
4340,2025-07-03,Southeast,Widget A,43,219.49,149.23,9438.07,2026-06-19 00:44:43.088580,4340
4341,2025-01-19,West,Widget A,27,304.12,132.02,8211.24,2026-06-19 00:44:43.088580,4341
